659626.7477	9228770.319	134.7955938
659847.7303	9228769.641	134.7949705
660068.713	9228768.963	134.8964681
660289.6959	9228768.284	135.0985176
660510.6791	9228767.603	135.1019949
660731.6624	9228766.922	135.0060973
660952.6459	9228766.24	135.1131808
661173.6296	9228765.557	135.0203661
661394.6134	9228764.873	135.128938
661615.5975	9228764.188	135.1375075
661836.5818	9228763.502	135.1484462
662057.5662	9228762.816	135.2594696
662278.5509	9228762.128	135.1712193
662499.5358	9228761.439	135.1831224
662720.5208	9228760.75	135.1967988
662941.506	9228760.059	135.5110452
663162.4915	9228759.368	135.525943
663383.4771	9228758.675	135.641187
663604.4629	9228757.982	135.7579305
663825.4489	9228757.288	135.675913
664046.4351	9228756.592	135.7947732
664267.4215	9228755.896	135.814738
664488.4081	9228755.199	135.7363271
664709.3949	9228754.501	135.8610928
664930.3819	9228753.802	135.8865452
665151.3691	9228753.102	135.9142626
665372.3565	9228752.401	135.9427427
665593.3441	9228751.7	136.2763981
665814.3318	9228750.997	136.4101356
666035.3198	9228750.293	136.5476735
666256.308	9228749.589	136.7851872
666477.2964	9228748.883	137.0284481
666698.2849	9228748.177	137.2721701
666919.2737	9228747.469	137.7198046
667140.2627	9228746.761	137.7682862
667361.2518	9228746.052	137.9242696
667582.2412	9228745.341	138.1832394
667803.2308	9228744.63	138.1298271
654765.8361	9229006.142	133.6452106
654986.8154	9229005.485	133.9381757
655207.795	9229004.828	134.0416578
655428.7747	9229004.169	134.5469508
655649.7546	9229003.51	134.7197947
655870.7347	9229002.849	135.0272145
656091.715	9229002.188	135.5336663
656312.6955	9229001.526	136.9063036
656533.6762	9229000.863	138.4523423
656754.657	9229000.199	138.2571081
656975.638	9228999.534	137.2473008
657196.6193	9228998.868	136.4845109
657417.6007	9228998.201	136.0220577
657638.5823	9228997.533	136.1561185
657859.5641	9228996.864	136.3002907
658080.546	9228996.194	135.966425
658301.5282	9228995.524	135.7380253
658522.5105	9228994.852	135.117901
658743.4931	9228994.18	135.001382
658964.4758	9228993.506	134.889593
659185.4587	9228992.832	134.8810545
659406.4418	9228992.157	135.0748498
659627.4251	9228991.48	135.1710826
659848.4086	9228990.803	135.3689154
660069.3923	9228990.125	135.4693013
660290.3761	9228989.446	135.4704197
660511.3602	9228988.766	135.6734084
660732.3444	9228988.085	135.6771162
660953.3289	9228987.403	135.3841844
661174.3135	9228986.72	135.3913839
661395.2983	9228986.036	135.50029
661616.2833	9228985.352	135.509194
661837.2686	9228984.666	135.4206859
662058.254	9228983.979	135.4322618
662279.2396	9228983.292	135.5447249
662500.2253	9228982.603	135.4573242
662721.2113	9228981.914	135.5716367
662942.1975	9228981.224	135.6864909
663163.1839	9228980.532	135.7019939
663384.1704	9228979.84	135.8178377
663605.1572	9228979.147	135.835327
663826.1441	9228978.453	135.854159
664047.1313	9228977.758	135.8742705
664268.1186	9228977.062	135.8959682
664489.1062	9228976.365	135.9197209
664710.0939	9228975.667	136.0474357
664931.0818	9228974.968	135.9761126
665152.07	9228974.269	136.0079153
665373.0583	9228973.568	136.1408902
665594.0468	9228972.866	136.2816208
665815.0355	9228972.164	136.52249
666036.0244	9228971.46	136.6694671
666257.0135	9228970.756	137.0163815
666478.0029	9228970.051	137.2701036
666698.9924	9228969.344	137.6243115
666919.9821	9228968.637	137.7701507
667140.972	9228967.929	138.0141997
667361.9621	9228967.22	138.170896
667582.9524	9228966.51	138.3325733
667803.9429	9228965.799	138.3887446
654766.4926	9229227.299	133.2839324
654987.4729	9229226.643	133.866434
655208.4534	9229225.985	134.080077
655429.4341	9229225.327	134.5500272
655650.4149	9229224.668	135.0575417
655871.396	9229224.008	135.0881467
656092.3772	9229223.347	135.8016056
656313.3586	9229222.685	137.8153668
656534.3402	9229222.022	139.8939853
656755.322	9229221.358	139.4176283
656976.304	9229220.693	137.7994387
657197.2861	9229220.027	136.580635
657418.2685	9229219.36	136.1621677
657639.251	9229218.693	136.3788129
657860.2337	9229218.024	136.4090932
658081.2166	9229217.355	136.4673365
658302.1997	9229216.684	136.2324006
658523.183	9229216.013	135.7075385
658744.1665	9229215.34	135.4869994
658965.1502	9229214.667	135.2719616
659186.134	9229213.993	135.4606559
659407.1181	9229213.318	135.6521586
659628.1023	9229212.642	135.7465605
659849.0867	9229211.965	135.7428534
660070.0713	9229211.287	135.9421278
660291.0561	9229210.608	135.9423188
660512.0411	9229209.928	135.9448186
660733.0263	9229209.247	135.9481347
660954.0117	9229208.566	136.0551878
661174.9973	9229207.883	135.9624037
661395.983	9229207.199	135.871644
661616.969	9229206.515	135.6808823
661837.9551	9229205.829	135.6929288
662058.9415	9229205.143	135.7050578
662279.928	9229204.456	135.818235
662500.9147	9229203.767	135.7315697
662721.9016	9229203.078	135.8465605
662942.8888	9229202.388	135.8620658
663163.8761	9229201.697	135.8782183
663384.8636	9229201.005	135.9947056
663605.8513	9229200.312	136.1129868
663826.8392	9229199.618	136.1327132
664047.8272	9229198.923	136.1541332
664268.8155	9229198.227	136.1776267
664489.804	9229197.531	136.1036257
664710.7927	9229196.833	136.0343855
664931.7815	9229196.135	136.1664047
665152.7706	9229195.435	136.2024306
665373.7599	9229194.735	136.3400853
665594.7493	9229194.033	136.3881671
665815.739	9229193.331	136.6364891
666036.7288	9229192.628	137.193329
666257.7189	9229191.923	137.3501051
666478.7091	9229191.218	137.6148213
666699.6996	9229190.512	137.7800861
666920.6902	9229189.805	138.0237378
667141.6811	9229189.097	138.2628091
667362.6721	9229188.388	138.3199719
667583.6634	9229187.678	138.6971517
667804.6548	9229186.968	138.3381978
654767.149	9229448.456	133.2699685
654988.1302	9229447.8	134.0370471
655209.1116	9229447.143	134.2082972
655430.0933	9229446.485	134.6554506
655651.0751	9229445.826	134.7657848
655872.057	9229445.166	134.7355251
656093.0392	9229444.505	134.6991283
656314.0215	9229443.843	142.2872284
656535.0041	9229443.18	142.9214417
656755.9868	9229442.517	140.1933581
656976.9697	9229441.852	138.2841712
657197.9528	9229441.187	136.7758627
657418.9361	9229440.52	136.1680903
657639.9196	9229439.853	136.4550762
657860.9032	9229439.184	136.6610299
658081.8871	9229438.515	136.8058422
658302.8711	9229437.845	136.5599588
658523.8553	9229437.173	136.126882
658744.8398	9229436.501	135.8992296
658965.8244	9229435.828	135.878245
659186.8091	9229435.154	135.9617303
659407.7941	9229434.479	136.0489467
659628.7793	9229433.803	136.0399651
659849.7647	9229433.126	136.1335495
660070.7502	9229432.449	136.3311216
660291.736	9229431.77	136.3299759
660512.7219	9229431.09	136.2320095
660733.708	9229430.41	136.3350296
660954.6943	9229429.728	136.3424717
661175.6808	9229429.046	136.25013
661396.6675	9229428.362	136.3603824
661617.6544	9229427.678	136.3706278
661838.6415	9229426.993	136.2845613
662059.6288	9229426.307	136.0985824
662280.6163	9229425.619	136.2141421
662501.6039	9229424.931	136.1299188
662722.5918	9229424.242	136.1393524
662943.5798	9229423.552	136.2468888
663164.5681	9229422.862	136.2613682
663385.5565	9229422.17	136.1793837
663606.5451	9229421.477	136.3018216
663827.534	9229420.783	136.3277553
664048.523	9229420.089	136.4549904
664269.5122	9229419.393	136.3838139
664490.5016	9229418.697	136.4119738
664711.4912	9229417.999	136.3389666
664932.481	9229417.301	136.3673377
665153.4711	9229416.601	136.3999187
665374.4613	9229415.901	136.6379384
665595.4516	9229415.2	136.8091848
665816.4422	9229414.498	137.079186
666037.433	9229413.795	137.419782
666258.424	9229413.091	137.6605061
666479.4152	9229412.386	138.0250531
666700.4066	9229411.68	138.0913559
666921.3982	9229410.973	138.1600186
667142.39	9229410.265	138.6289629
667363.3819	9229409.557	138.8914054
667584.3741	9229408.847	138.6945986
667805.3665	9229408.136	137.9153499
654767.8052	9229669.614	134.2317771
654988.7873	9229668.958	134.5274928
655209.7697	9229668.301	134.7786288
655430.7522	9229667.643	134.8600406
655651.735	9229666.984	134.5786636
655872.7179	9229666.324	134.4395203
656093.701	9229665.664	133.4182646
656314.6843	9229665.002	143.8767427
656535.6678	9229664.339	144.8103669
656756.6514	9229663.676	141.282928
656977.6353	9229663.011	139.0695507
657198.6193	9229662.346	137.171743
657419.6035	9229661.68	136.4744722
657640.5879	9229661.012	136.7321687
657861.5725	9229660.344	137.0137423
658082.5573	9229659.675	137.1452046
658303.5423	9229659.005	137.088371
658524.5275	9229658.334	136.7471024
658745.5128	9229657.662	136.4123269
658966.4983	9229656.989	136.4853927
659187.4841	9229656.315	136.4636483
659408.47	9229655.64	136.4465725
659629.4561	9229654.965	136.4341996
659850.4424	9229654.288	136.6250866
660071.4289	9229653.611	136.7209809
660292.4156	9229652.932	136.4185378
660513.4024	9229652.253	136.6201614
660734.3895	9229651.572	136.7229508
660955.3768	9229650.891	136.8308659
661176.3642	9229650.209	136.6390581
661397.3518	9229649.525	136.6504328
661618.3397	9229648.841	136.6618007
661839.3277	9229648.156	136.7778015
662060.3159	9229647.47	136.6939004
662281.3043	9229646.783	136.7120727
662502.2929	9229646.095	136.6305334
662723.2817	9229645.407	136.5338267
662944.2707	9229644.717	136.7325922
663165.2599	9229644.026	136.5452521
663386.2493	9229643.334	136.764918
663607.2388	9229642.642	136.7919523
663828.2286	9229641.948	136.6247542
664049.2186	9229641.254	136.6584039
664270.2087	9229640.559	136.6930795
664491.1991	9229639.862	136.7234242
664712.1896	9229639.165	136.7458489
664933.1804	9229638.467	136.8696914
665154.1713	9229637.768	136.7977956
665375.1624	9229637.068	136.935746
665596.1538	9229636.367	137.1325008
665817.1453	9229635.665	137.5261425
666038.137	9229634.962	137.7465162
666259.129	9229634.258	138.2670181
666480.1211	9229633.553	138.5295604
666701.1134	9229632.848	138.8080431
666922.1059	9229632.141	139.2064931
667143.0987	9229631.433	138.5594858
667364.0916	9229630.725	138.7994199
667585.0847	9229630.015	137.6240651
667806.078	9229629.305	136.7887231
654768.4611	9229890.771	134.9521478
654989.4443	9229890.115	134.787161
655210.4276	9229889.459	135.1952135
655431.411	9229888.801	135.8882285
655652.3947	9229888.142	135.3920671
655873.3786	9229887.483	134.3924437
656094.3626	9229886.822	134.9323798
656315.3468	9229886.161	141.5505877
656536.3312	9229885.498	145.0587262
656757.3158	9229884.835	143.1430717
656978.3006	9229884.171	139.8670815
657199.2856	9229883.505	137.7517654
657420.2708	9229882.839	137.1358529
657641.2561	9229882.172	137.2272113
657862.2416	9229881.504	137.7369714
658083.2274	9229880.835	137.7652805
658304.2133	9229880.165	137.4979248
658525.1994	9229879.494	137.2393771
658746.1857	9229878.823	137.084535
658967.1721	9229878.15	136.9409301
659188.1588	9229877.476	137.0046779
659409.1457	9229876.802	136.8761893
659630.1327	9229876.126	136.9554086
659851.1199	9229875.45	136.740437
660072.1074	9229874.772	136.9342451
660293.095	9229874.094	137.1306509
660514.0828	9229873.415	137.0333132
660735.0708	9229872.735	136.7376322
660956.059	9229872.053	136.8491206
661177.0474	9229871.371	136.7609216
661398.0359	9229870.688	136.876391
661619.0247	9229870.004	137.0918304
661840.0137	9229869.32	137.0982913
662061.0028	9229868.634	137.1046382
662281.9922	9229867.947	137.2080893
662502.9817	9229867.259	137.1112327
662723.9714	9229866.571	137.3043872
662944.9614	9229865.881	137.0946044
663165.9515	9229865.191	137.1092308
663386.9418	9229864.499	137.1359799
663607.9323	9229863.807	137.0725293
663828.923	9229863.114	137.1166586
664049.9139	9229862.419	137.1523038
664270.905	9229861.724	137.1780636
664491.8963	9229861.028	137.0971934
664712.8878	9229860.331	137.004209
664933.8795	9229859.633	137.1293802
665154.8713	9229858.934	136.7567144
665375.8634	9229858.234	136.9826728
665596.8557	9229857.533	137.7895234
665817.8482	9229856.832	137.6037687
666038.8408	9229856.129	137.9519533
666259.8337	9229855.425	137.8394657
666480.8268	9229854.721	137.7022416
666701.82	9229854.015	138.179128
666922.8135	9229853.309	138.7046158
667143.8071	9229852.601	136.9220972
667364.801	9229851.893	136.1238421
667585.7951	9229851.184	136.2354365
667806.7893	9229850.474	136.4871813
654769.1169	9230111.928	134.5160416
654990.101	9230111.273	134.5173351
655211.0852	9230110.616	135.1179204
655432.0697	9230109.959	135.6804498
655653.0543	9230109.3	134.5461427
655874.0391	9230108.641	132.0918508
656095.024	9230107.98	133.7090957
656316.0092	9230107.319	132.9102758
656536.9945	9230106.657	139.891412
656757.9801	9230105.994	142.2844541
656978.9658	9230105.33	140.126245
657199.9517	9230104.665	138.7099126
657420.9378	9230103.999	137.7929841
657641.9241	9230103.332	137.9244618
657862.9106	9230102.664	138.3685351
658083.8972	9230101.995	138.2949109
658304.8841	9230101.326	138.1173941
658525.8711	9230100.655	137.8406609
658746.8583	9230099.983	137.6643396
658967.8457	9230099.311	137.6028868
659188.8334	9230098.637	137.3510333
659409.8211	9230097.963	137.2103097
659630.8091	9230097.288	137.2805163
659851.7973	9230096.611	137.1593573
660072.7857	9230095.934	137.1511141
660293.7742	9230095.256	137.1465067
660514.763	9230094.577	137.2505407
660735.7519	9230093.897	137.2568028
660956.741	9230093.216	137.1725087
661177.7304	9230092.534	137.1885871
661398.7199	9230091.851	137.3088256
661619.7096	9230091.168	137.2290347
661840.6995	9230090.483	137.4238421
662061.6896	9230089.797	137.3182772
662282.6798	9230089.111	137.6036184
662503.6703	9230088.423	137.6878069
662724.661	9230087.735	137.4699763
662945.6518	9230087.045	137.3385884
663166.6429	9230086.355	137.1429798
663387.6342	9230085.664	136.9779144
663608.6256	9230084.972	137.2510251
663829.6172	9230084.279	137.3074585
664050.6091	9230083.585	136.8439011
664271.6011	9230082.89	137.2571718
664492.5933	9230082.194	137.1616789
664713.5858	9230081.497	137.0374112
664934.5784	9230080.799	137.2099851
665155.5712	9230080.1	136.3242354
665376.5642	9230079.401	136.4862457
665597.5574	9230078.7	137.9027524
665818.5508	9230077.998	136.3065912
666039.5444	9230077.296	136.0749148
666260.5382	9230076.593	135.8006356
666481.5322	9230075.888	135.1560674
666702.5264	9230075.183	135.7186574
666923.5208	9230074.477	135.4396897
667144.5154	9230073.77	135.8536582
667365.5102	9230073.061	135.6103627
667586.5052	9230072.352	136.0602226
667807.5004	9230071.642	135.9317135
654769.7726	9230333.086	134.464678
654990.7575	9230332.43	134.2513827
655211.7427	9230331.774	135.3657954
655432.7281	9230331.117	135.5393514
655653.7136	9230330.458	134.3438968
655874.6993	9230329.799	130.6992382
656095.6853	9230329.139	132.2259868
656316.6714	9230328.478	134.5051181
656537.6576	9230327.816	135.2858239
656758.6441	9230327.153	136.7803095
656979.6308	9230326.489	139.3841084
657200.6176	9230325.824	139.4903315
657421.6047	9230325.158	138.604856
657642.5919	9230324.492	139.0996938
657863.5793	9230323.824	139.3749328
658084.5669	9230323.155	139.1104177
658305.5547	9230322.486	138.834306
658526.5426	9230321.815	138.5575186
658747.5308	9230321.144	138.3804475
658968.5192	9230320.472	138.1303656
659189.5077	9230319.798	137.7973328
659410.4964	9230319.124	137.5676486
659631.4854	9230318.449	137.5413109
659852.4745	9230317.773	137.3171988
660073.4638	9230317.096	137.2965028
660294.4533	9230316.418	137.2757988
660515.4429	9230315.739	137.4550203
660736.4328	9230315.059	137.3409817
660957.4229	9230314.379	137.4541733
661178.4131	9230313.697	137.3673377
661399.4036	9230313.014	137.4799936
661620.3942	9230312.331	137.4927212
661841.3851	9230311.646	137.7861348
662062.3761	9230310.961	137.9792602
662283.3673	9230310.274	137.7514276
662504.3587	9230309.587	137.8078679
662725.3503	9230308.899	137.222165
662946.3421	9230308.21	136.4522389
663167.3341	9230307.52	136.715805
663388.3263	9230306.829	136.5798065
663609.3187	9230306.137	136.9010465
663830.3113	9230305.444	137.1901169
664051.304	9230304.75	136.6097266
664272.297	9230304.055	137.3055936
664493.2902	9230303.359	137.160384
664714.2835	9230302.663	136.0332001
664935.2771	9230301.965	135.9175873
665156.2708	9230301.267	136.0833972
665377.2648	9230300.567	135.9767986
665598.2589	9230299.867	135.7761183
665819.2533	9230299.165	135.9206854
666040.2478	9230298.463	135.2013285
666261.2426	9230297.76	134.868178
666482.2375	9230297.056	134.8424538
666703.2326	9230296.351	135.0676084
666924.228	9230295.645	134.9129664
667145.2235	9230294.938	135.4167176
667366.2192	9230294.23	135.3585398
667587.2152	9230293.521	135.2378405
667808.2113	9230292.811	134.7299086
654770.428	9230554.243	133.4789991
654991.4139	9230553.588	133.9542313
655212.4	9230552.932	135.3592882
655433.3863	9230552.274	135.1560317
655654.3728	9230551.616	134.6573664
655875.3595	9230550.957	133.8251881
656096.3463	9230550.297	134.0466635
656317.3333	9230549.636	134.7833803
656538.3206	9230548.975	136.5973693
656759.308	9230548.312	138.0161663
656980.2956	9230547.648	137.5919236
657201.2834	9230546.983	137.180036
657422.2713	9230546.318	138.8075149
657643.2595	9230545.651	139.8799771
657864.2478	9230544.984	139.8529905
658085.2364	9230544.315	139.699387
658306.2251	9230543.646	139.313905
658527.214	9230542.976	139.2409864
658748.2031	9230542.305	139.2808781
658969.1924	9230541.633	138.749338
659190.1819	9230540.959	138.3437832
659411.1715	9230540.285	137.8310969
659632.1614	9230539.611	137.5116457
659853.1514	9230538.935	137.5855039
660074.1417	9230538.258	137.6496789
660295.1321	9230537.58	137.5086875
660516.1227	9230536.901	137.5556769
660737.1135	9230536.222	137.5149461
660958.1045	9230535.541	137.7234484
661179.0957	9230534.86	137.8312759
661400.0871	9230534.177	138.0323043
661621.0787	9230533.494	138.3334044
661842.0705	9230532.81	138.5413746
662063.0624	9230532.124	138.7102798
662284.0546	9230531.438	136.9315471
662505.0469	9230530.751	136.2834086
662726.0395	9230530.063	136.3194195
662947.0322	9230529.374	136.3268744
663168.0251	9230528.684	136.1694241
663389.0183	9230527.993	136.1691588
663610.0116	9230527.302	136.1112871
663831.0051	9230526.609	136.1356791
664051.9988	9230525.915	135.8974804
664272.9927	9230525.221	135.7431554
664493.9868	9230524.525	135.89279
664714.9811	9230523.829	135.6559754
664935.9756	9230523.131	135.4183577
665156.9703	9230522.433	135.4893762
665377.9652	9230521.734	135.4363364
665598.9603	9230521.033	135.5471861
665819.9555	9230520.332	135.2098726
666040.951	9230519.63	134.6403425
666261.9467	9230518.927	133.6140738
666482.9426	9230518.223	133.7814762
666703.9386	9230517.518	134.0769187
666924.9349	9230516.812	134.1263605
667145.9314	9230516.106	134.3643416
667366.9281	9230515.398	134.3283067
667587.9249	9230514.689	134.4225464
667808.922	9230513.98	134.1696209
654771.0832	9230775.4	133.3250161
654992.0701	9230774.745	134.4928897
655213.0571	9230774.089	135.1905077
655434.0444	9230773.432	134.3730544
655655.0318	9230772.774	134.4834739
655876.0194	9230772.115	135.0161604
656097.0072	9230771.456	134.8223381
656317.9951	9230770.795	136.4691118
656538.9833	9230770.133	137.2560601
656759.9716	9230769.471	137.3824343
656980.9602	9230768.807	137.1996647
657201.9489	9230768.143	137.5625068
657422.9378	9230767.477	137.9734166
657643.9269	9230766.811	137.6626136
657864.9162	9230766.144	137.399297
658085.9056	9230765.476	137.4961689
658306.8953	9230764.806	137.3545009
658527.8852	9230764.136	138.143897
658748.8752	9230763.465	139.9080606
658969.8654	9230762.793	139.4327273
659190.8558	9230762.12	138.6761516
659411.8464	9230761.447	138.1973431
659632.8372	9230760.772	137.6975594
659853.8282	9230760.096	137.5639671
660074.8194	9230759.42	137.4819169
660295.8107	9230758.742	137.701172
660516.8023	9230758.064	137.8227961
660737.794	9230757.384	137.5586802
660958.786	9230756.704	137.8120485
661179.7781	9230756.022	137.8434306
661400.7704	9230755.34	138.035084
661621.763	9230754.657	138.5137959
661842.7557	9230753.973	139.1022821
662063.7486	9230753.288	136.9738379
662284.7417	9230752.602	135.8905704
662505.7349	9230751.915	136.0279892
662726.7284	9230751.227	135.9110869
662947.7221	9230750.538	135.6901349
663168.716	9230749.849	135.7006209
663389.71	9230749.158	135.7094502
663610.7043	9230748.466	135.6219462
663831.6987	9230747.774	135.7131906
664052.6934	9230747.08	135.5110602
664273.6882	9230746.386	135.3943562
664494.6833	9230745.691	135.3499132
664715.6785	9230744.994	135.1963885
664936.6739	9230744.297	134.9226071
665157.6695	9230743.599	134.9084868
665378.6654	9230742.9	134.8139657
665599.6614	9230742.2	134.8148993
665820.6576	9230741.499	134.7650192
666041.654	9230740.797	134.2773803
666262.6506	9230740.094	133.4075755
666483.6474	9230739.391	132.9515621
666704.6445	9230738.686	133.5346601
666925.6417	9230737.98	133.8776879
667146.6391	9230737.274	133.7567235
667367.6367	9230736.566	133.7972782
667588.6345	9230735.858	133.8281858
667809.6325	9230735.148	133.5280835
654771.7383	9230996.558	132.8414341
654992.7261	9230995.903	133.4581876
655213.7141	9230995.247	134.6969896
655434.7022	9230994.59	134.5487789
655655.6906	9230993.932	134.8991564
655876.6791	9230993.274	135.4679825
656097.6678	9230992.614	136.235551
656318.6567	9230991.954	137.1014229
656539.6458	9230991.292	137.2206236
656760.6351	9230990.63	137.4637021
656981.6246	9230989.966	137.1203311
657202.6142	9230989.302	137.6715344
657423.6041	9230988.637	137.3696896
657644.5941	9230987.971	136.9167251
657865.5843	9230987.304	137.5864376
658086.5747	9230986.636	137.3560006
658307.5653	9230985.967	137.489363
658528.5561	9230985.297	137.4007712
658749.5471	9230984.626	137.7650892
658970.5382	9230983.954	140.4023019
659191.5296	9230983.281	139.5031234
659412.5211	9230982.608	138.5648477
659633.5129	9230981.933	137.7900347
659854.5048	9230981.258	137.5464096
660075.4969	9230980.581	137.7049537
660296.4892	9230979.904	137.7631404
660517.4817	9230979.226	137.8751501
660738.4744	9230978.546	136.1849041
660959.4672	9230977.866	136.1698518
661180.4603	9230977.185	135.9538864
661401.4536	9230976.503	135.5368698
661622.447	9230975.82	135.7639669
661843.4407	9230975.136	135.8181227
662064.4345	9230974.451	135.8893114
662285.4285	9230973.766	135.6407435
662506.4228	9230973.079	135.4215815
662727.4172	9230972.391	135.4129924
662948.4118	9230971.703	135.1932773
663169.4066	9230971.013	135.4116924
663390.4016	9230970.323	135.0033101
663611.3968	9230969.631	135.1659751
663832.3922	9230968.939	135.3082189
664053.3877	9230968.246	135.2509262
664274.3835	9230967.551	134.7708552
664495.3795	9230966.856	134.4873949
664716.3757	9230966.16	134.5970114
664937.372	9230965.463	134.2090604
665158.3686	9230964.765	134.3795779
665379.3654	9230964.066	134.441257
665600.3623	9230963.367	134.3184151
665821.3595	9230962.666	134.2473623
666042.3568	9230961.964	133.8618361
666263.3544	9230961.262	134.1042942
666484.3521	9230960.558	132.9469903
666705.3501	9230959.853	132.2565064
666926.3482	9230959.148	133.0868157
667147.3465	9230958.442	132.9319304
667368.3451	9230957.734	133.15981
667589.3438	9230957.026	133.1377535
667810.3428	9230956.317	132.8886269
654772.3931	9231217.715	134.4191424
654993.3819	9231217.06	133.2367176
655214.3708	9231216.404	134.8873492
655435.3599	9231215.748	134.9601538
655656.3492	9231215.09	135.6820699
655877.3386	9231214.432	136.1337243
